paper_id,title
9509077,The heat kernel approach for calculating the effective action in quantum field theory and quantum gravity
9601083,Relaxing the Cosmological Moduli Problem
9403179,String--Kaluza--Klein Cosmology
9406216,Low energy effective string cosmology
9509074,Tree-level String Cosmology
9608195,Cosmological Solutions of Type II String Theory
9609048,A Note on Brans-Dicke Cosmology with Axion
9609087,Stringy Toda Cosmologies
9610107,Cosmological Solutions in String Theories
9610166,String Kaluza-Klein cosmologies with RR-fields
9610238,String and M-Theory Cosmological Solutions with Ramond Forms
9610252,Resolution of Cosmological Singularities
9802190,Coupling Constants and Brane Tensions from Anomaly Cancellation in M-theory
9807100,"Inflation, Singular Instantons and Eleven Dimensional Cosmology"
9701082,Vacuum fluctuations in axion-dilaton cosmologies
9701154,Can String Theory Avoid Cosmological Singularities?
9704013,Instanton effects in string cosmology
9705050,S-duality Invariant Perturbations in String Cosmology
9707003,p-Brane cosmology and phases of Brans-Dicke theory with matter
9707182,"Cosmological solutions, p-branes and the Wheeler-DeWitt equation"
9708154,Cosmology of the type IIB superstring
9802057,A Simple/Short Introduction to Pre-Big-Bang Physics/Cosmology
9802197,A note on inflationary string cosmology
9809105,Axion perturbation spectra in string cosmologies
9812052,Cosmology and Heterotic M-Theory in Five-Dimensions
9906246,Remarks on the Racetrack Scheme
9908085,"Soft Supersymmetry Breaking in Deformed Moduli Spaces, Conformal Theories, and N = 2 Yang-Mills Theory"
1127,Paper 1127
9802179,Geometric Actions for D-Branes and M-Branes
9803049,Born-Infeld-Einstein Actions?
9501003,"BRST quantization of gauge theories like SL(2,R) on inner product spaces"
9609102,On Chiral p-Forms
9610134,Local Actions with Electric and Magnetic Sources
9610226,Super-Maxwell Actions with Manifest Duality
9701186,D-brane Dualities as Canonical Transformations
9712163,"D-Brane Actions, Intrinsic Geometry and Duality"
9708048,Non-Abelian Gravity and Antisymmetric Tensor Gauge Theory
9709196,Gravitational Analogues of Non-linear Born Electrodynamics
9810153,"An SL(2,Z) anomaly in IIB supergravity and its F-theory interpretation"
1128,Paper 1128
9206034,Spectra in Conformal Field Theories from the Rogers Dilogarithm
9301018,Characters in Conformal Field Theories from Thermodynamic Bethe Ansatz
9309137,Functional Relations in Solvable Lattice Models I: Functional Relations and Representation Theory
9310060,Functional Relations in Solvable Lattice Models II
9810006,Non-unitarity in quantum affine Toda theory and perturbed conformal field theory
9902011,"The ultraviolet Behaviour of Integrable Quantum Field Theories, Affine Toda Field Theory"
9903072,"Bosonic-type S-Matrix, Vacuum Instability and CDD Ambiguities"
9904159,Pauli's Term and Fractional Spin
9907125,On the universal Representation of the Scattering Matrix of Affine Toda Field Theory
9910218,Integrable Quantum Field Theories with Unstable Particles
9912196,Thermodynamic Bethe Ansatz of the Homogeneous Sine-Gordon models
9202020,"Thermodynamic Bethe Ansatz for G_k x G_l / G_{k+l} Coset Models Perturbed by Their \phi_{1,1,Adj} Operator"
9207040,Dynkin TBA's
9207069,A New Family of Diagonal Ade-Related Scattering Theories
9210025,Rogers dilogarithm in integrable systems
9211111,Quantum Inverse Scattering Method. Selected Topics
9305024,String Hypothesis and Characters of Coset CFTs
9303013,"Quasi-Particles, Conformal Field Theory, and $q$-Series"
9303111,Dilogarithm Identities in Conformal Field Theory and Group Homology
9207061,Connection between the Affine and Conformal Affine Toda Models and their Hirota's Solution
9208057,Affine Toda Solitons and Automorphisms of Dynkin Diagrams
9305160,Affine Toda Solitons and Vertex Operators
9307035,The Topological Charges of the $a_n^{(1)}$ Affine Toda Solitons
9307175,Multi--Soliton Solutions of Affine Toda Models
9310183,Infinite Families of Gauge-Equivalent $R$-Matrices and Gradations of Quantized Affine Algebras
9404097,Reality of Complex Affine Toda Solitons
9409035,On the Breathers of $a_n^{(1)}$ Affine Toda Field Theory
9202070,Duality in Quantum Toda theory and W-algebras
9212086,Hirota's Solitons in the Affine and the Conformal Affine Toda Models
9304149,A remark on the coupling-dependence in affine Toda field theories
9404065,Quantum Mass corrections for C_2^(1) Affine Toda theory solitons
9405034,Vertex Operators and Soliton Time Delays in Affine Toda Field Theory
9408092,Conserved charges and soliton solutions in affine Toda theory
9411103,Fundamental S-matrix for vector perturbed WD_n minimal models
9412213,Recent developments in affine Toda field theory
9501078,Restricted Quantum Theory of Affine Toda Solitons
9503019,Braid Relations in Affine Toda Field Theory
9504085,"Analytical Bethe Ansatz for $A^{(2)}_{2n-1}, B^{(1)}_n, C^{(1)}_n, D^{(1)}_n$ quantum-algebra-invariant open spin chains"
9505085,"Yangians, Integrable Quantum Systems and Dorey's rule"
9202034,Kinks in Finite Volume
9211134,"S-Matrices of $\phi_{1,2}$ perturbed unitary minimal models: IRF-Formulation and Bootstrap-Program"
9302112,"Reaction-Diffusion Processes, Critical Dynamics and Quantum Chains"
9404030,Solitons and Vertex Operators in Twisted Affine Toda Field Theories
9507001,Instability of Solitons in imaginary coupling affine Toda Field Theory
9604098,"A New RSOS Restriction of the Zhiber-Mikhailov-Shabat Model and $\Phi_{(1,5)}$ Perturbations of Nonunitary Minimal Models"
9605104,"On the relation between Phi(1,2) and Phi(1,5) perturbed minimal models"
9607099,Integrable Quantum Field Theories in Finite Volume: Excited State Energies
9607167,Excited states by analytic continuation of TBA equations
9608055,Remarks on excited states of affine Toda solitons
9608091,Excited State Destri - De Vega Equation for Sine-Gordon and Restricted Sine-Gordon Models
9701118,Quantum Affine Symmetry and Scattering Amplitudes of the Imaginary Coupled d_4(3) Affine Toda Field Theory
9702196,The R-matrix of the U_q(d_4(3)) algebra and g_2(1) affine Toda field theory
9703158,"Trigonometric S-Matrices, Affine Toda Solitons and Supersymmetry"
9803248,Inverse scattering and solitons in $A_{n-1}$ affine Toda field theories II
9805117,Nonlinear Integral Equation and Finite Volume Spectrum of Sine-Gordon Theory
9201032,The thermodynamic Bethe ansatz for deformed W$A_{N-1}$ conformal field theories
9204094,"N=2 Supersymmetry, Painleve III and Exact Scaling Functions in 2D Polymers"
9206052,Staircase Models from Affine Toda Field Theory
9206112,G_2^1 Affine Toda Field Theory: A Numerical Test of Exact S-Matrix results
9208011,Exact resonance A-D-E S-matrices and their renormalization group trajectories
9308147,From A_m Trigonometric S-Matrices to the Thermodynamic Bethe Ansatz
9407117,Unified Approach to Thermodynamic Bethe Ansatz and Finite Size Corrections for Lattice Models and Field Theories
9408113,Dilogarithm identities
9505102,Thermodynamic Bethe Ansatz and Threefold Triangulations
9511008,Thermodynamic Bethe Ansatz for N = 1 Supersymmetric Theories
9601123,Massive and massless phases in self-dual $Z_N$ spin models: some exact results from the thermodynamic Bethe ansatz
9610150,The Thermodynamic Bethe Ansatz and the 1/N Correction to the Density Phase Transition in the Gross-Neveu Model
9706140,Excited states in some simple perturbed conformal field theories
9711185,Scaling Limit of RSOS Models and TBA Equations
9803005,Thermodynamic Bethe Ansatz with Haldane Statistics
9807160,Scaling Functions in the Odd Charge Sector of Sine-Gordon/Massive Thirring Theory
9812211,"Anharmonic oscillators, the thermodynamic Bethe ansatz, and nonlinear integral equations"
9812247,Spectral determinants for Schroedinger equation and Q-operators of Conformal Field Theory
9410117,Correlation Functions Along a Massless Flow
9603011,Non-integrable Quantum Field Theories as Perturbations of Certain Integrable Models
9804144,Non-Existence of Local Integrals of Motion in the Multi-Deformed Ising Model
9810026,Exact S-matrices
9902075,Finite Temperature Correlation Functions in Integrable QFT
9410065,Self-Dual Chern-Simons Theories
9512054,Anomalous Magnetic Moment of Anyons in three dimensional $CP^{N-1}$ Model
9702170,S-matrices of non-simply laced affine Toda theories by folding
9706054,q-deformed Coxeter element in Non-simply-laced Affine Toda Field Theories
9205024,Renormalization group trajectories from resonance factorized S-matrices
9211115,Generalising the staircase models
9410140,Quantum scattering of charged solitons in the complex sine-Gordon model
9606032,The Symmetric Space and Homogeneous sine-Gordon Theories
9612040,$\Phi^{(2)}$ Perturbations of WZW Model
9701109,Solitonic Integrable Perturbations of Parafermionic Theories
9706203,Semi-classical spectrum of the Homogeneous sine-Gordon theories
9711113,Anyonic Interpretation of Virasoro Characters and the Thermodynamic Bethe Ansatz
9809052,Tau-Functions generating the Conservation Laws for Generalized Integrable Hierarchies of KdV and Affine-Toda type
9901145,Hermitian analyticity versus Real analyticity in two-dimensional factorised S-matrix theories
9904072,Relativistic Gamow Vectors
9905213,Relativistic Gamow Vectors II
9907039,A Quantum Field Theory with Infinite Resonance States
9211102,Fermionic Quasi-Particle Representations for Characters of ${(G^{(1)})_1 \times (G^{(1)})_1 \o (G^{(1)})_2}$
9301046,Fermionic Sum Representations for Conformal Field Theory Characters
9310122,Conservation Laws and Geometry of Perturbed Coset Models
9402038,Deformed Coset Models From Gauged WZW Actions
9412062,Massive Integrable Soliton Theories
9412127,"Solitons, Tau-functions and Hamiltonian Reduction for Non-Abelian Conformal Affine Toda Theories"
9506087,Duality in Complex sine-Gordon Theory
1129,Paper 1129
9911063,The Action Principle in Epstein Glaser Renormalization and Renormalization of the S-Matrix in $\phi^4$-Theory
9404080,A Generic Renormalization Method in Curved Spaces and at Finite Temperature
9502157,A Systematic Extended Iterative Solution for QCD
9809069,Renormalization of the Electroweak Standard Model
1130,Paper 1130
9909109,An Orbifold of Type 0B Strings and Non-supersymmetric Gauge Theories
9805151,A Construction of Killing Spinors on S^n
9810142,Microscopics of Rotating Black Holes: Entropy and Greybody Factors
9810205,BTZ black holes from the five-dimensional general relativity with a negative cosmological constant
9903046,Calabi-Yau Black Holes and Enhancement of Supersymmetry in Five Dimensions
9911195,Magnetic Strings In Five Dimensional Gauged Supergravity Theories
9702153,A String Model of Black Hole Microstates
9308077,Duality Invariance of the Hawking Temperature and Entropy
9310011,Topological Mass Generation in Three-Dimensional String Theory
9801064,Effectiveness of One-dimensional gas models for black holes
9801125,Propagation of Scalars in Non-extremal Black Hole and Black p-brane Geometries
9801145,String Theory Formulation of anti-de Sitter Black Holes
9803064,Statistical entropy of charged two-dimensional black holes
9803080,Dynamical Behavior of the BTZ Black Hole
9804019,Supergravity the DBI Action and Black Hole Physics
9206103,The Sum over Topologies in Three-Dimensional Euclidean Quantum Gravity
9511188,Rotating Charged Black Strings in General Relativity
9410132,Mass Spectrum of Strings in Anti de Sitter Spacetime
9806181,Gauged N=4 Supergravity through Compactification and BPS Monopoles
9808181,Intersecting Branes and Anti-de Sitter Spacetimes in $SU(2)\times SU(2)$ Gauged Supergravity
9805208,The Perturbation Spectrum of Black Holes in N=8 Supergravity
9806141,Sigma model of near-extreme rotating black holes and their microstates
9705090,Non-extreme Calabi-Yau Black Holes
9809167,Some Comments on Gravitational Entropy and the Inverse Mean Curvature Flow
1132,Paper 1132
9506104,"Exactly Solvable (0,2) Supersymmetric String Vacua With GUT Gauge Groups"
9911229,Open Descendants of Non-Diagonal Invariants
9210062,Critical String Vacua from Noncritical Manifolds: A Novel Framework for String Compactification
9211047,All Abelian Symmetries of Landau-Ginzburg Potentials
9303015,Where are the Mirror Manifolds?
9501072,Generalized String Functions of N=1 Space-Time Supersymmetric String Vacua
1133,Paper 1133
9908193,On discrete Twist and Four-Flux in N=1 heterotic/F-theory compactifications
9702030,"Some Features of (0,2) Moduli Space"
9612077,A Note On Zeroes Of Superpotentials In F-Theory
9806059,String Dualities and Toric Geometry: An Introduction
9812097,Moduli Space for Conifolds as Intersection of Orthogonal D6 branes
9507011,"BPS States, Weight Spaces and Vanishing Cycles"
9808159,N=1 Heterotic/F-Theory Duality
1134,Paper 1134
9506097,p-Adic TGD: Mathematical Ideas
9903249,Using the Hopf Algebra Structure of QFT in Calculations
9904044,Lessons from Quantum Field Theory - Hopf Algebras and Spacetime Geometries
9912037,On The Varying Speed of Light in a Brane-Induced FRW Universe
9201070,Induced $W_{\infty}$ Gravity as a WZNW Model
9309067,"Strings, Loops, Knots and Gauge Fields"
